id;title;description;availability;condition;price;link;image_link;brand
1255;jade nephrite 7.70ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Jade nephrite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>7.70ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>13.2x5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Round</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>6 - 6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Canada</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/1255-jade-nefrita-770ct.html;http://gemmesterra.com/Botiga/2620/Jade_nephrite_7.70ct.jpg;Gemmesterra
1256;rutile 1.25gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Rutile</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>1.25gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>12.7x8.5x5.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>6.0–6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>R.D. Congo</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;24;https://gemmesterra.com/Botiga/en/home/1256-rutil-125gr.html;http://gemmesterra.com/Botiga/2624/Rutile_1.25gr.jpg;Gemmesterra
1257;peridot 3.53gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Peridot</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>3.53gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>17.5x15.7x10.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Pakista</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;62;https://gemmesterra.com/Botiga/en/home/1257-peridoto-353gr.html;http://gemmesterra.com/Botiga/2627/Peridot_3.53gr.jpg;Gemmesterra
1258;rutile 4.70gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Rutile</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.70gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>31.5x21.6x4mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Golden</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6.0–6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;109;https://gemmesterra.com/Botiga/en/home/1258-rutil-470gr.html;http://gemmesterra.com/Botiga/2632/Rutile_4.70gr.jpg;Gemmesterra
1259;citrine 33.55gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Citrine</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>33.55gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>41x35.3x20.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Boulder</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Salamanca</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/1259-citrino-3355gr.html;http://gemmesterra.com/Botiga/2637/Citrine_33.55gr.jpg;Gemmesterra
1260;tourmaline 6.10ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Tourmaline</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>6.10ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>15.4x11.7x5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;82;https://gemmesterra.com/Botiga/en/home/1260-turmalina-610ct.html;http://gemmesterra.com/Botiga/2643/Tourmaline_6.10ct.jpg;Gemmesterra
1261;piroxmangite 3.65gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Piroxmangite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>3.65gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>58.4x10.4x1.7mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Rectangular</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>5.5-6</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Tarragona</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;65;https://gemmesterra.com/Botiga/en/home/1261-piroxmangita-365gr.html;http://gemmesterra.com/Botiga/2649/Piroxmangite_3.65gr.jpg;Gemmesterra
1262;ruby 4.40ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Ruby</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>4.40ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>12.7x6.5x5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Red</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>9</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Vietnam</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;30;https://gemmesterra.com/Botiga/en/home/1262-rubi-440ct.html;http://gemmesterra.com/Botiga/2652/Ruby_4.40ct.jpg;Gemmesterra
1263;sphalerite 11.95gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Sphalerite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>11.95gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>40.4x29.4x4mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow/Orange</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>3.5-4</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Picos de Europa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;182;https://gemmesterra.com/Botiga/en/home/1263-esfalerita-1195gr.html;http://gemmesterra.com/Botiga/2656/Sphalerite_11.95gr.jpg;Gemmesterra
1264;tourmaline 1.75ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>:<!-- --> <span>Tourmaline</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>:<!-- --> <span>1.75ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>:<!-- --> <span>8.7x8x2.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>:<!-- --> <span>Free From</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green/Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>:<!-- --> <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Nigeria</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;48;https://gemmesterra.com/Botiga/en/home/1264-turmalina-175ct.html;http://gemmesterra.com/Botiga/2659/Tourmaline_1.75ct.jpg;Gemmesterra
1265;tourmaline 3.30ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Tourmaline</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.30ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>10.8x7.6x3.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Free From</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green/Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Nigeria</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;48;https://gemmesterra.com/Botiga/en/home/1265-turmalina-330ct.html;http://gemmesterra.com/Botiga/2663/Tourmaline_3.30ct.jpg;Gemmesterra
1266;roze quartz 3.50gr (2x);"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Roze quartz</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.50gr (2x)</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>36.5x9.5mm (2x)</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Pink</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Madagascar</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;104;https://gemmesterra.com/Botiga/en/home/1266-cuarzo-rosa-350gr-2x.html;http://gemmesterra.com/Botiga/2667/Roze_quartz_3.50gr_(2x).jpg;Gemmesterra
1267;fluorite 35gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Fluorite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>35gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>50x42x15mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Orange</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>4</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Nashik</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;36;https://gemmesterra.com/Botiga/en/home/1267-fluorita-35gr.html;http://gemmesterra.com/Botiga/2670/Fluorite_35gr.jpg;Gemmesterra
1268;poldervaartite 3.77gr;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Poldervaartite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.77gr</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>20.6x18.7x11mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Sud Africa</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/1268-poldervaartita-377gr.html;http://gemmesterra.com/Botiga/2672/Poldervaartite_3.77gr.jpg;Gemmesterra
1269;jade jadeite 2.90ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Jade jadeite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>2.90ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>9.3x8.9x4.1mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Round</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Myanmar</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;56;https://gemmesterra.com/Botiga/en/home/1269-jade-jadeita-290ct.html;http://gemmesterra.com/Botiga/2676/Jade_jadeite_2.90ct.jpg;Gemmesterra
1270;fluorite 6.10ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Fluorite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>6.10ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>11.4x9.1x5.7mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Multi-Color</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>4</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/1270-fluorita-610ct.html;http://gemmesterra.com/Botiga/2679/Fluorite_6.10ct.jpg;Gemmesterra
1271;larimar 2.55ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Larimar</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>2.55ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>11.8x7.3x3.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Blue</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>4.5-5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>R. Dominicana</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;19;https://gemmesterra.com/Botiga/en/home/1271-larimar-255ct.html;http://gemmesterra.com/Botiga/2683/Larimar_2.55ct.jpg;Gemmesterra
1272;emerald 0.65ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Emerald</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>0.65ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>6.8x4.9x3mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7.5-8</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Zambia</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/1272-esmeralda-065ct.html;http://gemmesterra.com/Botiga/2722/Emerald_0.65ct.jpg;Gemmesterra
1273;mtorolite 1.80ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Mtorolite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>1.80ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>11.9x6x3.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Navette</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Zimbabwe</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/1273-mtorolita-180ct.html;http://gemmesterra.com/Botiga/2729/Mtorolite_1.80ct.jpg;Gemmesterra
1274;epidote 3.75ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Epidote</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.75ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>12x8.4x5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;10;https://gemmesterra.com/Botiga/en/home/1274-epidota-375ct.html;http://gemmesterra.com/Botiga/2733/Epidote_3.75ct.jpg;Gemmesterra
1275;escapolite 4.65ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Escapolite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.65ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>10.8x9x6mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rectangular</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>5-6</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Tanzania</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;109;https://gemmesterra.com/Botiga/en/home/1275-escapolita-465ct.html;http://gemmesterra.com/Botiga/2736/Escapolite_4.65ct.jpg;Gemmesterra
1276;opal 0.70ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Opal</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>0.70ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>8x6x4.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>5.5-6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Ethiopia</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;48;https://gemmesterra.com/Botiga/en/home/1276-opalo-070ct.html;http://gemmesterra.com/Botiga/2741/Opal_0.70ct.jpg;Gemmesterra
1277;tourmaline 3.35ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Tourmaline</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.35ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>12x5x4.8mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Rough</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>7-7.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Pakistan</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/1277-turmalina-335ct.html;http://gemmesterra.com/Botiga/2749/Tourmaline_3.35ct.jpg;Gemmesterra
1278;peridot 0.40ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Peridot</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>0.40ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>4.9x4.6x2.6mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Heart</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Green</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6.5-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>China</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/1278-peridoto-040ct.html;http://gemmesterra.com/Botiga/2754/Peridot_0.40ct.jpg;Gemmesterra
1279;jade jadeite 4.05ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Jade jadeite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>4.05ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>12.3x9.3x3.7mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Brown/White</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-7</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Myanmar</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;21;https://gemmesterra.com/Botiga/en/home/1279-jade-jadeita-405ct.html;http://gemmesterra.com/Botiga/2761/Jade_jadeite_4.05ct.jpg;Gemmesterra
1280;amblygonite 1.20ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Amblygonite</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>1.20ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>7.9x5.8x3.6mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Yellow</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>5.5-6</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>Brasil</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;67;https://gemmesterra.com/Botiga/en/home/1280-ambligonita-120ct.html;http://gemmesterra.com/Botiga/2766/Amblygonite_1.20ct.jpg;Gemmesterra
1281;moonstone 3.90ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Product Details</th></tr><tr><td id=\"type\">GEM TYPE</td><td>: <span>Moonstone</span></td></tr><tr><td id=\"weight\">TOTAL WEIGHT</td><td>: <span>3.90ct</span></td></tr><tr><td id=\"size\">SIZE : (LxWxH)</td><td>: <span>9.6x9.8x5.5mm</span></td></tr><tr><td id=\"shape\">SHAPE</td><td>: <span>Teardrop</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Grey</span></td></tr><tr><td id=\"hardness\">HARDNESS</td><td>: <span>6-6.5</span></td></tr><tr><td id=\"origin\">ORIGIN</td><td>: <span>India</span></td></tr><tr><td id=\"treatment\">TREATMENT</td><td id=\"unh\">: Unheated / Untreated</td></tr></tbody></table>";"in stock";new;10;https://gemmesterra.com/Botiga/en/home/1281-piedra-luna-390ct.html;http://gemmesterra.com/Botiga/2771/Moonstone_3.90ct.jpg;Gemmesterra
1282;granate mandarin 1.85ct;"<table id=\"t01\"><tbody><tr><th id=\"product\">Detalles del producto</th></tr><tr><td id=\"type\">GEMA</td><td>: <span>Granate mandarin</span></td></tr><tr><td id=\"weight\">PESO TOTAL</td><td>: <span>1.85ct</span></td></tr><tr><td id=\"size\">MEDIDAS: (LxWxH)</td><td>: <span>7.8x7x4mm</span></td></tr><tr><td id=\"shape\">FORMA</td><td>: <span>Oval</span></td></tr><tr><td id=\"color\">COLOR</td><td>: <span>Naranja</span></td></tr><tr><td id=\"hardness\">DUREZA</td><td>: <span>6.5-7.5</span></td></tr><tr><td id=\"origin\">ORIGEN</td><td>: <span>Namibia</span></td></tr><tr><td id=\"treatment\">TRATAMIENTO</td><td id=\"unh\">:  Sin tratamiento</td></tr></tbody></table>";"in stock";new;223;https://gemmesterra.com/Botiga/en/home/1282-granate-mandarin-185ct.html;http://gemmesterra.com/Botiga/2884/Granate_mandarin_1.85ct.jpg;Gemmesterra
